sentence_id	sentence	sentence_domain	source
d072030a4c73be6d780e7385e0bc26d06c7f8a88d608cfaf2d0e24a6e8517ead	Ayrıca sabit fiyat garantisi var mı?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d093c11ac0d65256648de6d4de296479320569dc62dd04508967fcd138eafd04	Alt yapı sorgulaması yaparmisiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d0a53dad2429ac276c622f4800a0b7b4f278e4679394def5b5ddeca9c1c3fc41	Anladım sağlık olsun taahhütsüz değil mi bu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d0afca851e0a12cbf051afa5bcfa670cea6ca2882ef0d2cac666c53b8770add8	Aynı port üzerinden alacağım degilmi herhangi bir internet kesintim olacak mı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d0bb116b1914300b63152b0ee998a26df2ddf782b40b5058b5a594dca1c98453	Artış yüzdesi açıklanan rakamlara göre belirleniyor sanırım değil mi ? Kesinliği söz konusu değil sanıırm		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d0be4e69e152a20cfb3b21816414625f21464c722a55ad2880b3933ea52bd103	Anladım tamamdr teşekkür ederim. Değerlendireceğim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d0bfb4a2646824f934fe79b2aaeac78ef939daeb59c47ff2baa34683aaf8adb7	Adres değişikliği için form doldurup attim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d0c613a4c3d18f2aaa3fae5663422800d69101b044184e4bb79b627b1bd1fe5c	Ancak bölgede bulunan kablolama , çalışma durumuna göre değişkenlik gösterebilmektedir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d0e7b890a0c73d8cc53e8217cf7e8a879d7b2e0b718267429637e9a2a5519b73	Derya apt		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d1173157f174b6fe6f89b7d27b2dde0c36ba9b792227da4c4d64c61192b447c1	Anladım, yardımlarınız için çok teşekkür ederim. Sağlıklı günler diliyorum ????		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d127fc380874f880b32aaa1aeb2cf62a783f9a910fa5f7e06fc9234521a1314c	Dsmartnet kullanıyorum şu an		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d1369e82d143b19959dac2952429e92be301aaa0949201ba1527a0a59394e295	Anladım peki telefon hattiminda öldüğünü nasıl belirtecegim geçiş esnasında		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d13b45ac4a9f9369627fdc492546dc44776a7050773624877f402ba150f92693	Ancak fiber altyapısı geldi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d14f9c815b922242d66825721551ba36966a64ca1c5b075ce298052261262a24	Alt yapı sorgulaması yaptım herşey uygun sıkıntı yok		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d15b0dd2c6aa82ba82e45a300ed489c1160d3b5d63aae09a32044ebe8cf24c95	Adres sorgulamada çıkan bbk kodunu alabilir miyim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d16b5f10776bcfd6ffcc65f354af7e69d016acc3dd19ea9aba8be1eb148e6d71	Atıyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d16d85210fba2a3c9cea88897c6ba8a8ab6eaf536f1d9571294097eafb7835ec	Alt yapıda ortalama değerler  görünmektedir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d172a46619fcdcfd1c289a0504abfe9386e1676f19d0212e56a52a4bba039ee6	Cevabınız çok geç geliyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d17e2d42ee40958707c8327cf9691fcc1252a5a5784a92df63827be347d3c31d	Cevap istiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d18ff50571cc522f137c1991c24e13bfe62a57eedcd932f37fedd29635718e87	Ankara için temsilcimiz yoktur		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d19f1da7d723b0fec277faf4d58c56af167ababfa4269634bd448ccea2af54a6	Daha çok beklermiyim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d1ad8be04e7ecb2ff34e537f43170f87d790464989dbdae78bd44a1c345659f9	Destek talep ediyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d1d6654abf7aa067d6ae9f3ccc1056b61ab7b879f8a3c39d3d21a42f72b0b507	Antensiz derken kablosuz özeliği olan modemler ne kadar?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d1dbbb3a0a230f84ac866e00ac37ccd89a35ef9c0ad6f7a8e899953b5b9e060d	Anlaşılan bilmiyorsunuz çağrı merkezini arayıp size de anlatmalarını söyleyeyim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d1e8c7cf3bc1a7c450fa413a01baf334b7888236a74c864fa204cefa028b3e4d	Alt yapı olarak alt yapı mevcut diye biliyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d1f0d12ce84e2a5a9de3de37a13013be06438fe8b3ed4e3351561f73478c21c3	Dönüş bekliyorum efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d20c0ad564eefd7009f1bab82b3cfd0b21439cca50ddcfd6b1080b50465f9d95	Cevap verirseniz sevinirim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d20c6081a99baac31a36ddc3992662932b6d4e4d0c4b5e44548fd2beca035195	Alt yapı sorgusu yapatmısınız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d21d7633b5a75ea936a003844448b9efe74c4b74635a9767632944fe8de5d2c1	Adres bilginizi alabilir miyim ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d224a0526de9d1e896da84d68bd9843088d46e0ea50ce2e32907b77eb93f1e43	Dilerseniz evrak doldurup fotoğrafını iletebilirsiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d22bf26c86d626837fa92362300e8253bbc0cb505b428078ed236767d6860d85	Ayrıca fita midem dahil mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d235e160a651ed1c29bb329f1ceca6afbb9ea8c2b98db12f91a2f57ea805e5ac	Adres vereyim isterseniz kontrol edin		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d23dce15fe1331c940d51d2f9e874075ec3afb229874da6ad4a931c6c31b8198	Alt yapi sorgulamak istyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d2498e96b2313b96f9d60d857941d865df63a08387d5909d2e425d8ab4f3bde0	Arkadaşlar a Söylemiştim ev Hanimiyim eşim evde yok  cocuklarim Kuçuk Gidemem Diye		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d264ece434a9f1eb0e3002ffc751a3997a402b177212ebf01e952db3090f9d09	Ali Bingöl		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d26a5b6bb130a04a4b5727a09b6d12dd6d4107af46cd7725644d3d2e119fb69f	Cihad akçay		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d27a1a7247cae7711a3fa5f518eceb723c2131e76b4a56a4deffcd7711f9162b	Cgnat tan çıkma ücretli mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d2965ba8457197f322444a75abe2e1648918981a58e498166e167bbc80809db9	Anladım efendim geçiş olarak mı teslim ettiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d2bf430336a41f779dea3c66c21c5ab35083d4a0354ae54f93d7fe9b5c30e2a2	Cok sacma yani		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d2d0577d03f0e13feed749b17c274e76a6c27b353648c88a70d80356956eee58	Aynı port üzerinden sağlanıyorsa vodafonedeki sorunumda sizde aynı olacak		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d2d90a511ee67930634face90c9c32bcd2f088429499049972c8ddb9fb2ece60	Dediler		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3028d7aa2a427b70d1a5cc7e6f28da5573fc49cc272e6499b4f21cb6e4abfa7	Anladım  çok teşekkürler gerekli işlemleri sagladigimda gerekli evraklari tarafınıza ileteceğim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3071a8e4c4ac7df2f655c0742c2feecbe2c604b21a2091d39254eb1b441f9cb	Arıyorum sizi müsaitseniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d30b3ccf23c0faa67cbb51d4c1e4b7d3658465649ae6474cd550395cccb7237b	Cayma bedeliniz biz karşılamıyoruz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d31e6509105eb74770aea670092a04221ff536dddfa8ba95e1e05a79dbd78038	Aravyuzden wifi sifresini degistirmek istiyorum ama kullanici adi ve sifre hatali diyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3355aa4f2b251c56420dcc7fb52fa3117e647ef2eece50ef5ed67d3eb76badf	Cevap yok		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d33cd7d9f89b578c78f5b04b8fc7d73579af1d0e3d1a4374193b9cf46de54ee8	Daha önce çanak kullanımı sağlamış mıydınız bu adreste ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d354df67378662abbff72f1f715721a3de216962d7dd4d203fcb065e24d2891f	Ama bağlanamıyoruz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d36f81417dd629b0d54bdc459ed969aa4099bb52062004f47eb02e2a423a9da0	Doğru adres olduğu sürece sorun olmayacaktır efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3944dda73492081aca61632ccd94680ed7f9642cc74343c2307f93335167ac9	Ayrıca kandıracakta bişey yok taahhüt yok başka firmaya anında geçilebilir sonuç olarak		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d396cc9ecddb2a106086e46f35ae0544c1bc32f7b7c43305e44d8b8263d045c9	Destek merkezinden talep açabilirsiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d39e60c914162dfe5f925f7a7c93d7374a4445f1d65d1cdfdda233f11cb3896f	Ayrıca sizin verdiğiniz modemin dışında fiber destekli başka bir modem kullanabilir miyim ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3a6aef51fe89a5048dbedffbce6d00adee1ab2f5a0b93ca63c762a5c0ecc1fb	Alt yapı sorgulama ekranı sizlere güncel verileri sağlamaktadır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3bd0d1f27b6b49910004707e74bed19447eddce7fe3f13901df9bd95a51ce3c	Anladim şu an baska bi firmadayim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3c5318455883e6b74eb3aa0376c6a6b55e5d4a8e37ea1e4314f0e09ff7e410a	Dostum yardımcı olabilirmisin		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3d83e29c74ee19f898e665797ca579b69bae0a253c19cc26e06f95453303d48	Aynı yanıp sönüyor dsl		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3e5cbbf2f894a7be1b2dd0701417d7f223b5e3bd4a34621e817452ac2558972	Anladım bu işlemi nası yaparım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3e77963cbbf292d619de8af7eaad1e79665b293752466e6b78d98650e701d93	Durumun modem ile kaynaklı olduğunu düşünüp yakın zamanda modemimi değiştirdim ancak durum hâlâ aynı.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3f04c65a1e011f358f08dd87edcaada86c27e52486607b2581c92e37797857f	Ama aynı fiyata olursa bağlamayı düşünüyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d3f17e7b10652c8c48adb3bad3cb15d8c843cb2dbf92a02240aea42b58b3871c	Antalya kaleiçinde internet yok ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d4052d2107ac0b9ceb4c4059f5d9f5bc4f42b78c3ac6f13b08acb90e4c1f5c3f	Cayma bedelini karşılamıyoruz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d410124d5d6d3e44c69fbe5642dc8af0d60bfa5730be807fe3ea1cc436327613	An itibari ile basvuru yapacagimda sizden gelenn cevaba göre hareket edexegim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d411ca95ebc5b0cc4efb77f92ad43dde30c65da5165edf644d9e98601d192288	Anladım, çok teşekkür ederim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d414a999988a640f74b1a6fb9c1b8bd1758f7e016e694e587e4dafa2d573eee5	Adres bilgileriniz güncellenmiş olabilir mi ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d42737e2fc9b6291b9c34044345472d78407211c01a55d831c64e5b62629aece	Ama istikrarsız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d43ae6b4c927ec0c97eb1d842e0a31c04205a5934979c9ff75e4067533b041bc	Düzeltip gönderebilirsiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d44725bf3f7482db3f22de4d7cbba99008555a259e505c92c7b2aaa02bb7618b	Aviş müdahale edilirse sevinirim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d4513dda337b4d7021cf32feec19b7129ae76309c328b97859f7556e5d50e5f6	Aynı adrese tekrar abonelik mi olacak peki ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d45d12593274c3ed4b72eb83cc846bf5c347e98b7097695090083889a968d32b	Ama dsl yanmıyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d46c0a9b62148da4a9d74a077cac1e84874009906f60a3aae0539bafe4271d76	Dün değiştirdim kablomuzu ve kabloda veya ekte bir sıkıntı bulunmamaktadır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d4a71e145d1811dccda99d96e72cc244788784b0f3695cf08093d278d7f95682	Detaylı adresinizi paylaşırsanız sizlere yardımcı olabilirim ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d4b7ffd96ea3482f6a6a437c5e6e823fc60bd963dadd60d332c6f9a2c9a95d94	Ama en önemlisi daireye kadar fiber kablo çektirmemiz lazım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d4cad909954a41ce05ff402cd525f440041bb4dceebd0d993f05e20961dde7c7	Alt yapı fiber hangi paketi almam gerekiyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d4e74fd09601893b1e67f0644678d2271391eb79782b5a9e92e76cd5d874d2ea	Aynı değerleri bizde de alırsınız efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d4feb1852c917a32b8e3f52d11ddd797f79cb958ef0bf6cd88880a01142d2f25	Adres versem bakabilir isiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d50dc95568f52a5abaf17d96010931b613470007c6267aadadd15d2feac0e230	Ama ben halihazırda Turknet kullanıyorum.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d541aa6b597c06236ccb4b101adb4f5f8ad4454b81ebf283ff3289e979237496	Alt yapı sorgulicaktim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5507e770973dff77a09dc7c9e057fd8d63dd53a3d930d7b092fb0c706125b5f	Daha önce türk teleoomdaydı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d555e991c9ff9fc79a01250866c5abb0af7665e614f6ed46e2c50d04144ca35c	Aynı değerler üzerinden geçiş yapılabilir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d56b75bba377d35d10062d6427716aae3ccd59afadf7b3e25d906a797d3985c6	Cayme bedeli karşılamıyoruz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d57d522a3ec51b1798b1caa5e35459fa4c5cda6b26aa51fbe124f7fa49165cce	Cihan Akgün		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d58cb5f3169b144b02c0db9a154a1fb73849c8026eda007c8a34f3de744ce395	Aranma talep ettim, teşekkürler		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d59d5afe02eafc5f0287e4b459b907445961cb299a18528dfef28273d4c772df	Durun Ben Hesabımla Gireyim.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d59dbd9c0b2f35c24b8149481e472bfc45e031f5d98d60fc6b1c2f895cadf3f8	Ama parayi da geri vermiyorlar		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5a11b041d533fac235aae03da7bb864888d7fe811fbd7bcd7fa954cf2470983	Anlık olarak alt yapıya yönelik iyileştirme çalışması olmuş olabilir Kadir Bey		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5bcb2f1087087005638fd8acd27f0f596b57bd0f4d3d8e47b1afc46e4b2c89f	Anladım sizin sunabileceğiniz   hız ne kadara kadar verebiliyorsunuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5beb42f74faa7159da83f69c305b7e054c218a0e9e801ed84e62ac98ac4b232	Antalyada yaşıyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5cf226ef277c99e6c240aa922e17cfc0cd6108a9c5787db54932be788212425	Altyapı sorgulamanıza gerek yok		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5d3e6ad59817f2238bdbd6c24e0fb79a57cc905c5a26409b388ba8929f8d49e	Dairede mevcut vdsl Portu var		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5e1a26b56b483e4a8ff158d6a8d5dc87bd2ab2bfd45657e0f312e4ee67fed78	Ancak geçiş aynı port aynı kablolar üzerinden sağlanacağı için  mevcut sorun devam edebilir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5e96547b3b2c5730de800c38fcbe7d1704163d79e604315403bb91015707709	Dönüşünüzü bekliyoruz  , teşekkür ederiz iyi akşamlar		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5edcd880d0528d04741e9a97a1c14df031b47ec229c60c311221f1f64980392	Destekliyor mus		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d5edf2d4f38543b905469a5a17265c57825b301b2e81be2ff174c79fce1fd6bf	Alt yapım var mı anlamadım ben		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d61f67ef146356c3e31482caf5387f3bf3306ad7b63043bb539c2f3d5d213219	Doğrulama koduna nasıl bakabilirim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d62224803cc128eedb2bdb3992f4c3ebef1832c5355435f03908c69c03e35d4d	Aynı modem üzerinden geçiş sağlanmaktadır , modemin devir hakları firmamıza geçmektedir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d622f7cf06ecc1fd3c7dc49f2209e59b7d2c4c3140498b61060393f89bdeb083	Adres değişikliği yapmak istiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
d628d8ed16e297e7600e235a35b860612e0c63d0eedd8a7cdf70def4dfd343bb	Cuma günü evde olucam inşallah		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
