clip	duration[ms]
common_voice_tr_32949211.mp3	2556
common_voice_tr_19821320.mp3	3576
common_voice_tr_37670178.mp3	8496
common_voice_tr_30555322.mp3	5976
common_voice_tr_17532806.mp3	4704
common_voice_tr_28875171.mp3	2556
common_voice_tr_27777323.mp3	2808
common_voice_tr_37984070.mp3	2628
common_voice_tr_36441402.mp3	6804
common_voice_tr_36554860.mp3	4104
common_voice_tr_28856260.mp3	3456
common_voice_tr_28914435.mp3	3816
common_voice_tr_38370650.mp3	7848
common_voice_tr_20548862.mp3	5904
common_voice_tr_17527959.mp3	2616
common_voice_tr_36441214.mp3	6048
common_voice_tr_20310745.mp3	7416
common_voice_tr_29139370.mp3	2880
common_voice_tr_19291776.mp3	3096
common_voice_tr_32932186.mp3	2736
common_voice_tr_27199502.mp3	6588
common_voice_tr_20117479.mp3	3984
common_voice_tr_37957060.mp3	3528
common_voice_tr_34506280.mp3	6120
common_voice_tr_28868452.mp3	2736
common_voice_tr_36272667.mp3	2340
common_voice_tr_17859499.mp3	3552
common_voice_tr_28948043.mp3	2880
common_voice_tr_28888865.mp3	5148
common_voice_tr_20433587.mp3	2928
common_voice_tr_17525424.mp3	2616
common_voice_tr_32931929.mp3	3528
common_voice_tr_18520090.mp3	3936
common_voice_tr_33134909.mp3	2916
common_voice_tr_30412059.mp3	3420
common_voice_tr_32280910.mp3	4968
common_voice_tr_30436799.mp3	2556
common_voice_tr_40492937.mp3	5508
common_voice_tr_30682971.mp3	4680
common_voice_tr_37308421.mp3	4428
common_voice_tr_36406338.mp3	2088
common_voice_tr_32134818.mp3	2808
common_voice_tr_17528866.mp3	5136
common_voice_tr_38116369.mp3	5580
common_voice_tr_37021459.mp3	2520
common_voice_tr_37995282.mp3	3276
common_voice_tr_40059275.mp3	7488
common_voice_tr_36273027.mp3	2376
common_voice_tr_37021071.mp3	2520
common_voice_tr_32935878.mp3	3816
common_voice_tr_33756952.mp3	4356
common_voice_tr_38002786.mp3	6048
common_voice_tr_35263175.mp3	2232
common_voice_tr_21375935.mp3	6600
common_voice_tr_30343437.mp3	3960
common_voice_tr_24507274.mp3	4032
common_voice_tr_21356633.mp3	3048
common_voice_tr_30402012.mp3	6048
common_voice_tr_36437449.mp3	2988
common_voice_tr_28846914.mp3	5148
common_voice_tr_21288436.mp3	4776
common_voice_tr_34507230.mp3	5256
common_voice_tr_36413133.mp3	4500
common_voice_tr_22024335.mp3	4968
common_voice_tr_37827062.mp3	2808
common_voice_tr_31481814.mp3	2376
common_voice_tr_28908089.mp3	3096
common_voice_tr_35908486.mp3	2520
common_voice_tr_34348684.mp3	2988
common_voice_tr_30401707.mp3	3348
common_voice_tr_17357125.mp3	3504
common_voice_tr_30507287.mp3	2376
common_voice_tr_36442269.mp3	3816
common_voice_tr_30425679.mp3	5040
common_voice_tr_36467016.mp3	5256
common_voice_tr_30343506.mp3	7848
common_voice_tr_36408760.mp3	2628
common_voice_tr_17396319.mp3	4560
common_voice_tr_34465844.mp3	2376
common_voice_tr_28861519.mp3	4284
common_voice_tr_37556492.mp3	2520
common_voice_tr_32960561.mp3	2736
common_voice_tr_30403914.mp3	7956
common_voice_tr_21427009.mp3	4080
common_voice_tr_29693747.mp3	2520
common_voice_tr_32920441.mp3	3420
common_voice_tr_34309070.mp3	2520
common_voice_tr_25764131.mp3	6048
common_voice_tr_36558227.mp3	2664
common_voice_tr_34749256.mp3	9180
common_voice_tr_37827052.mp3	2916
common_voice_tr_40144787.mp3	6696
common_voice_tr_36933105.mp3	3600
common_voice_tr_32959965.mp3	4716
common_voice_tr_38277287.mp3	2628
common_voice_tr_32939518.mp3	3420
common_voice_tr_25705097.mp3	2952
common_voice_tr_32566053.mp3	2304
common_voice_tr_19807600.mp3	3624
common_voice_tr_37931804.mp3	5796
common_voice_tr_36440656.mp3	2700
common_voice_tr_39944465.mp3	7488
common_voice_tr_38010575.mp3	3420
common_voice_tr_37915846.mp3	2700
common_voice_tr_28860038.mp3	8568
common_voice_tr_20993035.mp3	3576
common_voice_tr_30392843.mp3	3636
common_voice_tr_32921759.mp3	2088
common_voice_tr_25109930.mp3	3636
common_voice_tr_36874895.mp3	3240
common_voice_tr_36557669.mp3	3780
common_voice_tr_30398720.mp3	2520
common_voice_tr_20342127.mp3	6456
common_voice_tr_30345566.mp3	5328
common_voice_tr_37655794.mp3	1980
common_voice_tr_30391340.mp3	2268
common_voice_tr_18377290.mp3	4224
common_voice_tr_21451103.mp3	2856
common_voice_tr_34605946.mp3	3456
common_voice_tr_36443408.mp3	2988
common_voice_tr_35294824.mp3	3060
common_voice_tr_25325356.mp3	3636
common_voice_tr_18355315.mp3	4416
common_voice_tr_34596709.mp3	2340
common_voice_tr_28623457.mp3	4140
common_voice_tr_34483915.mp3	1548
common_voice_tr_27189006.mp3	2556
common_voice_tr_35372617.mp3	1944
common_voice_tr_26954333.mp3	3060
common_voice_tr_18237912.mp3	3264
common_voice_tr_37986316.mp3	2736
common_voice_tr_25358634.mp3	3960
common_voice_tr_24970607.mp3	3744
common_voice_tr_26538152.mp3	1044
common_voice_tr_30439216.mp3	2304
common_voice_tr_17419219.mp3	3768
common_voice_tr_29511781.mp3	3276
common_voice_tr_37212421.mp3	3168
common_voice_tr_38022465.mp3	8208
common_voice_tr_40700480.mp3	6120
common_voice_tr_25182028.mp3	3888
common_voice_tr_32289813.mp3	2196
common_voice_tr_30390183.mp3	4140
common_voice_tr_20429353.mp3	4104
common_voice_tr_38093190.mp3	3060
common_voice_tr_19803359.mp3	2976
common_voice_tr_37655690.mp3	2268
common_voice_tr_17416106.mp3	4056
common_voice_tr_31785437.mp3	4608
common_voice_tr_17525463.mp3	3096
common_voice_tr_34562162.mp3	7560
common_voice_tr_37982920.mp3	2196
common_voice_tr_38074172.mp3	2628
common_voice_tr_32876098.mp3	2376
common_voice_tr_30518764.mp3	3276
common_voice_tr_26635717.mp3	1440
common_voice_tr_18379937.mp3	4344
common_voice_tr_25544438.mp3	5976
common_voice_tr_30535317.mp3	3420
common_voice_tr_32343364.mp3	3780
common_voice_tr_30396162.mp3	2808
common_voice_tr_36443311.mp3	3348
common_voice_tr_30392746.mp3	3168
common_voice_tr_37915955.mp3	3420
common_voice_tr_30533638.mp3	4248
common_voice_tr_30404810.mp3	4428
common_voice_tr_25136709.mp3	3960
common_voice_tr_37035062.mp3	4536
common_voice_tr_26564130.mp3	1188
common_voice_tr_25341111.mp3	4536
common_voice_tr_24976737.mp3	5868
common_voice_tr_28874587.mp3	2160
common_voice_tr_32290801.mp3	2304
common_voice_tr_30658019.mp3	5148
common_voice_tr_21383377.mp3	3840
common_voice_tr_36441300.mp3	7344
common_voice_tr_30404796.mp3	2376
common_voice_tr_19292140.mp3	3792
common_voice_tr_34506381.mp3	2700
common_voice_tr_17348818.mp3	4032
common_voice_tr_19205867.mp3	3024
common_voice_tr_17357051.mp3	3864
common_voice_tr_18373925.mp3	3384
common_voice_tr_32937740.mp3	5076
common_voice_tr_38351264.mp3	2376
common_voice_tr_19477603.mp3	2568
common_voice_tr_30440599.mp3	2304
common_voice_tr_32343378.mp3	2988
common_voice_tr_30345143.mp3	3780
common_voice_tr_17921792.mp3	3360
common_voice_tr_36441387.mp3	2376
common_voice_tr_32882620.mp3	1980
common_voice_tr_26570765.mp3	828
common_voice_tr_19867677.mp3	3696
common_voice_tr_37011946.mp3	2880
common_voice_tr_38555940.mp3	6300
common_voice_tr_34596735.mp3	6876
common_voice_tr_30401812.mp3	4716
common_voice_tr_32304290.mp3	3816
common_voice_tr_32934093.mp3	2520
common_voice_tr_21661590.mp3	4008
common_voice_tr_21317258.mp3	3816
common_voice_tr_34350556.mp3	3744
common_voice_tr_17533013.mp3	3984
common_voice_tr_28936958.mp3	3528
common_voice_tr_19421258.mp3	4176
common_voice_tr_32899965.mp3	2448
common_voice_tr_19821112.mp3	3264
common_voice_tr_26533870.mp3	1764
common_voice_tr_30391792.mp3	2088
common_voice_tr_26011352.mp3	8208
common_voice_tr_25804519.mp3	3060
common_voice_tr_33577728.mp3	3420
common_voice_tr_38132449.mp3	2376
common_voice_tr_30462746.mp3	1728
common_voice_tr_36568586.mp3	3636
common_voice_tr_38666252.mp3	4680
common_voice_tr_36406547.mp3	2556
common_voice_tr_37852412.mp3	2268
common_voice_tr_37931841.mp3	2700
common_voice_tr_30329779.mp3	5400
common_voice_tr_39987984.mp3	7920
common_voice_tr_30353839.mp3	2268
common_voice_tr_39116680.mp3	4176
common_voice_tr_20311002.mp3	3984
common_voice_tr_28516035.mp3	2448
common_voice_tr_34607684.mp3	8748
common_voice_tr_38719840.mp3	5436
common_voice_tr_26564322.mp3	1512
common_voice_tr_32940378.mp3	8388
common_voice_tr_31047025.mp3	2556
common_voice_tr_26334236.mp3	6588
common_voice_tr_27637811.mp3	5400
common_voice_tr_37896879.mp3	7740
common_voice_tr_29211780.mp3	2736
common_voice_tr_17864185.mp3	3216
common_voice_tr_38026425.mp3	5148
common_voice_tr_36486303.mp3	5940
common_voice_tr_29499353.mp3	2808
common_voice_tr_26544201.mp3	2088
common_voice_tr_37956900.mp3	2196
common_voice_tr_26538743.mp3	972
common_voice_tr_25288108.mp3	2880
common_voice_tr_19907405.mp3	6600
common_voice_tr_30564362.mp3	6588
common_voice_tr_26532119.mp3	1548
common_voice_tr_17360702.mp3	2232
common_voice_tr_26569248.mp3	1116
common_voice_tr_30472315.mp3	3240
common_voice_tr_36466918.mp3	7740
common_voice_tr_27764557.mp3	3996
common_voice_tr_17527957.mp3	3096
common_voice_tr_27793846.mp3	2628
common_voice_tr_38229914.mp3	7956
common_voice_tr_25333894.mp3	3816
common_voice_tr_40176829.mp3	5760
common_voice_tr_17815017.mp3	3912
common_voice_tr_37904873.mp3	2520
common_voice_tr_27213254.mp3	5580
common_voice_tr_37536028.mp3	3060
common_voice_tr_18366584.mp3	5064
common_voice_tr_30407583.mp3	2088
common_voice_tr_25257229.mp3	4536
common_voice_tr_40492972.mp3	5616
common_voice_tr_25180960.mp3	2664
common_voice_tr_20759549.mp3	3000
common_voice_tr_38079807.mp3	2196
common_voice_tr_38119379.mp3	2736
common_voice_tr_30261888.mp3	4320
common_voice_tr_38717340.mp3	9144
common_voice_tr_32959218.mp3	2556
common_voice_tr_30367951.mp3	3996
common_voice_tr_29622307.mp3	2196
common_voice_tr_30497721.mp3	2556
common_voice_tr_40184851.mp3	5220
common_voice_tr_26637128.mp3	1296
common_voice_tr_30353697.mp3	2160
common_voice_tr_32094074.mp3	1332
common_voice_tr_36558218.mp3	3744
common_voice_tr_36440368.mp3	2268
common_voice_tr_32580637.mp3	3852
common_voice_tr_34388784.mp3	2988
common_voice_tr_21173007.mp3	4104
common_voice_tr_37887093.mp3	2088
common_voice_tr_30503481.mp3	1764
common_voice_tr_26545625.mp3	1476
common_voice_tr_28516125.mp3	4320
common_voice_tr_25754947.mp3	2772
common_voice_tr_19596394.mp3	4104
common_voice_tr_30459205.mp3	2556
common_voice_tr_19292039.mp3	5832
common_voice_tr_19453130.mp3	3024
common_voice_tr_32958142.mp3	2916
common_voice_tr_27777577.mp3	2340
common_voice_tr_38066936.mp3	2268
common_voice_tr_37835199.mp3	5400
common_voice_tr_26355741.mp3	4716
common_voice_tr_26562809.mp3	2196
common_voice_tr_32919102.mp3	3060
common_voice_tr_34603560.mp3	6300
common_voice_tr_36432981.mp3	6120
common_voice_tr_32415613.mp3	2916
common_voice_tr_19555512.mp3	4296
common_voice_tr_32904546.mp3	2340
common_voice_tr_37978670.mp3	6120
common_voice_tr_30345086.mp3	3456
common_voice_tr_32276510.mp3	2736
common_voice_tr_19821308.mp3	3552
common_voice_tr_36221669.mp3	2088
common_voice_tr_25960635.mp3	3384
common_voice_tr_39458807.mp3	9648
common_voice_tr_36917309.mp3	5040
common_voice_tr_30401760.mp3	3168
common_voice_tr_25022022.mp3	3240
common_voice_tr_32960527.mp3	3636
common_voice_tr_32918837.mp3	2628
common_voice_tr_18355321.mp3	4464
common_voice_tr_30392698.mp3	2880
common_voice_tr_38305030.mp3	3276
common_voice_tr_20141813.mp3	4080
common_voice_tr_38065174.mp3	3060
common_voice_tr_40182937.mp3	7236
common_voice_tr_38065189.mp3	3996
common_voice_tr_37927399.mp3	2340
common_voice_tr_38416135.mp3	2556
common_voice_tr_36443890.mp3	2736
common_voice_tr_30345177.mp3	2988
common_voice_tr_37021500.mp3	2376
common_voice_tr_17527961.mp3	3504
common_voice_tr_30508746.mp3	5580
common_voice_tr_26671280.mp3	1944
common_voice_tr_32171437.mp3	7920
common_voice_tr_34603258.mp3	2700
common_voice_tr_32950069.mp3	7776
common_voice_tr_36467003.mp3	5976
common_voice_tr_28856109.mp3	2736
common_voice_tr_17357917.mp3	2712
common_voice_tr_30323942.mp3	2916
common_voice_tr_30555320.mp3	5868
common_voice_tr_21351392.mp3	4896
common_voice_tr_32900915.mp3	2736
common_voice_tr_34309315.mp3	2196
common_voice_tr_23901105.mp3	1944
common_voice_tr_25279141.mp3	5436
common_voice_tr_28889166.mp3	3600
common_voice_tr_30691207.mp3	4320
common_voice_tr_21426286.mp3	3720
common_voice_tr_29668696.mp3	7668
common_voice_tr_25257245.mp3	4140
common_voice_tr_38377322.mp3	2268
common_voice_tr_30534639.mp3	4068
common_voice_tr_36434041.mp3	3024
common_voice_tr_38035883.mp3	5076
common_voice_tr_28858535.mp3	3708
common_voice_tr_26529256.mp3	2160
common_voice_tr_36917302.mp3	3060
common_voice_tr_40611294.mp3	7740
common_voice_tr_34455762.mp3	3528
common_voice_tr_32875907.mp3	4068
common_voice_tr_36442901.mp3	2196
common_voice_tr_25277684.mp3	3096
common_voice_tr_36585988.mp3	3564
common_voice_tr_30348773.mp3	7020
common_voice_tr_30990737.mp3	4500
common_voice_tr_38050366.mp3	4716
common_voice_tr_34310027.mp3	2556
common_voice_tr_29800412.mp3	2160
common_voice_tr_33893788.mp3	1728
common_voice_tr_21478572.mp3	3936
common_voice_tr_30516676.mp3	2556
common_voice_tr_28857407.mp3	7776
common_voice_tr_31824907.mp3	2556
common_voice_tr_40740495.mp3	2628
common_voice_tr_20433529.mp3	2496
common_voice_tr_28131123.mp3	2016
common_voice_tr_32933205.mp3	4176
common_voice_tr_19603646.mp3	4080
common_voice_tr_35263035.mp3	2520
common_voice_tr_17842692.mp3	4632
common_voice_tr_26538111.mp3	1116
common_voice_tr_34514170.mp3	3780
common_voice_tr_34390164.mp3	4716
common_voice_tr_21472680.mp3	3864
common_voice_tr_38329821.mp3	2628
common_voice_tr_21731367.mp3	2856
common_voice_tr_27755487.mp3	4248
common_voice_tr_30391513.mp3	10476
common_voice_tr_19803220.mp3	3504
common_voice_tr_28588575.mp3	1980
common_voice_tr_32514451.mp3	6840
common_voice_tr_25755019.mp3	3564
common_voice_tr_40629796.mp3	5796
common_voice_tr_30439515.mp3	3744
common_voice_tr_34396061.mp3	2448
common_voice_tr_36374473.mp3	3060
common_voice_tr_32939862.mp3	2160
common_voice_tr_18693012.mp3	4944
common_voice_tr_19847153.mp3	2544
common_voice_tr_37918559.mp3	3780
common_voice_tr_39824580.mp3	3636
common_voice_tr_38002680.mp3	2340
common_voice_tr_38245307.mp3	3420
common_voice_tr_36558130.mp3	2556
common_voice_tr_32171425.mp3	2736
common_voice_tr_27777178.mp3	2916
common_voice_tr_30344826.mp3	5616
common_voice_tr_30422660.mp3	2268
common_voice_tr_28876201.mp3	3888
common_voice_tr_30535620.mp3	2916
common_voice_tr_30345442.mp3	4860
common_voice_tr_17527138.mp3	3456
common_voice_tr_26530082.mp3	1620
common_voice_tr_24942711.mp3	2916
common_voice_tr_32903450.mp3	2520
common_voice_tr_37995623.mp3	6948
common_voice_tr_21427106.mp3	4104
common_voice_tr_21426935.mp3	6408
common_voice_tr_27638111.mp3	2772
common_voice_tr_24831941.mp3	5220
common_voice_tr_40182964.mp3	5868
common_voice_tr_19319855.mp3	3864
common_voice_tr_18004584.mp3	3744
common_voice_tr_28444739.mp3	4248
common_voice_tr_36439794.mp3	5976
common_voice_tr_21426423.mp3	3504
common_voice_tr_20339813.mp3	3744
common_voice_tr_36724271.mp3	3276
common_voice_tr_30396512.mp3	4788
common_voice_tr_35176403.mp3	4716
common_voice_tr_37940144.mp3	5616
common_voice_tr_38778294.mp3	5256
common_voice_tr_38899089.mp3	8388
common_voice_tr_36557564.mp3	6912
common_voice_tr_19821107.mp3	3504
common_voice_tr_36826739.mp3	2628
common_voice_tr_26543761.mp3	4572
common_voice_tr_25876221.mp3	4428
common_voice_tr_30407858.mp3	1980
common_voice_tr_26656023.mp3	1116
common_voice_tr_32427676.mp3	3168
common_voice_tr_19807582.mp3	3504
common_voice_tr_28876469.mp3	3636
common_voice_tr_38002847.mp3	2016
common_voice_tr_38079780.mp3	5940
common_voice_tr_37380690.mp3	5616
common_voice_tr_26569269.mp3	1368
common_voice_tr_25325465.mp3	5400
common_voice_tr_40860087.mp3	6156
common_voice_tr_17384313.mp3	4416
common_voice_tr_30412319.mp3	2376
common_voice_tr_30504483.mp3	3708
common_voice_tr_37966214.mp3	4248
common_voice_tr_34461498.mp3	3060
common_voice_tr_30407789.mp3	1368
common_voice_tr_17416107.mp3	3336
common_voice_tr_17349705.mp3	3384
common_voice_tr_18355289.mp3	4104
common_voice_tr_21731357.mp3	2856
common_voice_tr_29694338.mp3	2520
common_voice_tr_18372526.mp3	4728
common_voice_tr_17842747.mp3	3528
common_voice_tr_30437498.mp3	7092
common_voice_tr_28884199.mp3	3348
common_voice_tr_36439570.mp3	2628
common_voice_tr_17527958.mp3	5016
common_voice_tr_17815024.mp3	3624
common_voice_tr_19847018.mp3	4224
common_voice_tr_36443883.mp3	2808
common_voice_tr_38376498.mp3	2016
common_voice_tr_28874148.mp3	2088
common_voice_tr_32276514.mp3	5724
common_voice_tr_21197863.mp3	4824
common_voice_tr_38370983.mp3	2268
common_voice_tr_36966453.mp3	4500
common_voice_tr_21445645.mp3	3264
common_voice_tr_19821170.mp3	3240
common_voice_tr_40801810.mp3	7236
common_voice_tr_30682985.mp3	4536
common_voice_tr_32900873.mp3	5940
common_voice_tr_25246098.mp3	7200
common_voice_tr_18169122.mp3	3600
common_voice_tr_30405358.mp3	7380
common_voice_tr_28859179.mp3	4608
common_voice_tr_19183341.mp3	3384
common_voice_tr_25551490.mp3	3960
common_voice_tr_17529398.mp3	2136
common_voice_tr_32923523.mp3	3456
common_voice_tr_36557743.mp3	2448
common_voice_tr_36434202.mp3	7920
common_voice_tr_30506814.mp3	1800
common_voice_tr_32955226.mp3	2628
common_voice_tr_20433498.mp3	3528
common_voice_tr_25543658.mp3	3600
common_voice_tr_37872397.mp3	3060
common_voice_tr_39730704.mp3	7380
common_voice_tr_38564003.mp3	4500
common_voice_tr_28863023.mp3	3096
common_voice_tr_35892319.mp3	5400
common_voice_tr_38271346.mp3	4320
common_voice_tr_17348836.mp3	4296
common_voice_tr_34606356.mp3	2160
common_voice_tr_40860089.mp3	8820
common_voice_tr_28907783.mp3	3420
common_voice_tr_28461631.mp3	2196
common_voice_tr_25288603.mp3	2880
common_voice_tr_21411773.mp3	3048
common_voice_tr_25156173.mp3	3600
common_voice_tr_26544094.mp3	1116
common_voice_tr_36441327.mp3	1980
common_voice_tr_32899995.mp3	2196
common_voice_tr_34389899.mp3	2376
common_voice_tr_30464015.mp3	3456
common_voice_tr_36443259.mp3	2088
common_voice_tr_26636598.mp3	1620
common_voice_tr_39886843.mp3	5688
common_voice_tr_18065080.mp3	4728
common_voice_tr_30768641.mp3	5760
common_voice_tr_36442509.mp3	2520
common_voice_tr_30391866.mp3	2196
common_voice_tr_21624026.mp3	4272
common_voice_tr_26663305.mp3	1872
common_voice_tr_20326634.mp3	4416
common_voice_tr_24989094.mp3	4176
common_voice_tr_30683280.mp3	5688
common_voice_tr_32385021.mp3	5580
common_voice_tr_36440542.mp3	2556
common_voice_tr_27207709.mp3	6912
common_voice_tr_28874549.mp3	5076
common_voice_tr_32187641.mp3	2088
common_voice_tr_20553394.mp3	3600
common_voice_tr_37918473.mp3	8028
common_voice_tr_17357193.mp3	3816
common_voice_tr_38328625.mp3	3060
common_voice_tr_38031273.mp3	1908
common_voice_tr_29119347.mp3	2988
common_voice_tr_38291160.mp3	8568
common_voice_tr_30341509.mp3	2808
common_voice_tr_38190267.mp3	7560
common_voice_tr_36439406.mp3	4140
common_voice_tr_24976673.mp3	3960
common_voice_tr_24841915.mp3	10260
common_voice_tr_30769623.mp3	3708
common_voice_tr_31330564.mp3	1944
common_voice_tr_25334019.mp3	4500
common_voice_tr_38406382.mp3	3708
common_voice_tr_38336485.mp3	5508
common_voice_tr_30421990.mp3	2016
common_voice_tr_38764860.mp3	5760
common_voice_tr_36816820.mp3	2916
common_voice_tr_29944061.mp3	5472
common_voice_tr_37198271.mp3	2736
common_voice_tr_32890511.mp3	2268
common_voice_tr_38100348.mp3	1908
common_voice_tr_30407256.mp3	2556
common_voice_tr_28785225.mp3	2736
common_voice_tr_37983911.mp3	2268
common_voice_tr_30422672.mp3	2556
common_voice_tr_38351222.mp3	3708
common_voice_tr_38175749.mp3	4068
common_voice_tr_36441037.mp3	2268
common_voice_tr_28914583.mp3	4176
common_voice_tr_17526244.mp3	3504
common_voice_tr_29512157.mp3	2988
common_voice_tr_34356732.mp3	3996
common_voice_tr_32959937.mp3	2556
common_voice_tr_26564332.mp3	1440
common_voice_tr_22445519.mp3	2904
common_voice_tr_30471067.mp3	2736
common_voice_tr_35210806.mp3	7236
common_voice_tr_34610710.mp3	3096
common_voice_tr_26570412.mp3	1476
common_voice_tr_30356720.mp3	3096
common_voice_tr_30422367.mp3	5148
common_voice_tr_30408065.mp3	2340
common_voice_tr_32115544.mp3	1620
common_voice_tr_31257211.mp3	7416
common_voice_tr_25228470.mp3	4320
common_voice_tr_38197953.mp3	2700
common_voice_tr_40189676.mp3	4068
common_voice_tr_38260778.mp3	2340
common_voice_tr_27483244.mp3	1800
common_voice_tr_25273802.mp3	4140
common_voice_tr_20339789.mp3	2952
common_voice_tr_26635707.mp3	1296
common_voice_tr_38119510.mp3	6156
common_voice_tr_30395683.mp3	2016
common_voice_tr_30390185.mp3	3240
common_voice_tr_17443769.mp3	2904
common_voice_tr_34914166.mp3	2808
common_voice_tr_34562742.mp3	6480
common_voice_tr_24687379.mp3	4068
common_voice_tr_30422523.mp3	2808
common_voice_tr_17343550.mp3	9816
common_voice_tr_21660079.mp3	3600
common_voice_tr_40475574.mp3	6624
common_voice_tr_32882399.mp3	4968
common_voice_tr_24940061.mp3	3924
common_voice_tr_38232823.mp3	2196
common_voice_tr_37940193.mp3	3096
common_voice_tr_32290783.mp3	3384
common_voice_tr_29178668.mp3	2448
common_voice_tr_36441745.mp3	2160
common_voice_tr_30318238.mp3	4140
common_voice_tr_30772954.mp3	3348
common_voice_tr_32953334.mp3	4788
common_voice_tr_26950180.mp3	2016
common_voice_tr_38288414.mp3	2556
common_voice_tr_30350338.mp3	3420
common_voice_tr_28863201.mp3	2628
common_voice_tr_28102112.mp3	8928
common_voice_tr_30335126.mp3	1908
common_voice_tr_39380142.mp3	7596
common_voice_tr_30413850.mp3	4140
common_voice_tr_38022513.mp3	2556
common_voice_tr_37405877.mp3	3528
common_voice_tr_20019156.mp3	6552
common_voice_tr_17415348.mp3	2616
common_voice_tr_30440455.mp3	3528
common_voice_tr_32566056.mp3	2160
common_voice_tr_30399471.mp3	2808
common_voice_tr_26563500.mp3	972
common_voice_tr_32934235.mp3	2916
common_voice_tr_37969031.mp3	2628
common_voice_tr_17532965.mp3	3144
common_voice_tr_30422006.mp3	2448
common_voice_tr_20326947.mp3	4416
common_voice_tr_28730139.mp3	1764
common_voice_tr_32958187.mp3	2736
common_voice_tr_32135324.mp3	5148
common_voice_tr_26132693.mp3	7488
common_voice_tr_36406420.mp3	3096
common_voice_tr_36440308.mp3	2340
common_voice_tr_38094748.mp3	2556
common_voice_tr_32135172.mp3	6588
common_voice_tr_29883001.mp3	2340
common_voice_tr_36557537.mp3	5508
common_voice_tr_24942729.mp3	4572
common_voice_tr_19803261.mp3	3240
common_voice_tr_18702511.mp3	3504
common_voice_tr_17553895.mp3	3744
common_voice_tr_34505841.mp3	5796
common_voice_tr_20342099.mp3	4056
common_voice_tr_21445657.mp3	4896
common_voice_tr_17350546.mp3	3672
common_voice_tr_34347901.mp3	2808
common_voice_tr_31267120.mp3	2808
common_voice_tr_27207705.mp3	2700
common_voice_tr_34603484.mp3	7380
common_voice_tr_34395919.mp3	4680
common_voice_tr_30350392.mp3	2988
common_voice_tr_30368021.mp3	2880
common_voice_tr_26569430.mp3	1260
common_voice_tr_38313812.mp3	2448
common_voice_tr_38377339.mp3	3276
common_voice_tr_28944677.mp3	2736
common_voice_tr_37994125.mp3	3096
common_voice_tr_37198286.mp3	3636
common_voice_tr_24830374.mp3	5400
common_voice_tr_29631294.mp3	2628
common_voice_tr_32565886.mp3	3168
common_voice_tr_32112456.mp3	2880
common_voice_tr_36439223.mp3	8856
common_voice_tr_30768643.mp3	3888
common_voice_tr_18038776.mp3	4632
common_voice_tr_37384764.mp3	3708
common_voice_tr_29514465.mp3	4716
common_voice_tr_30458526.mp3	7956
common_voice_tr_40860053.mp3	6156
common_voice_tr_30407659.mp3	3060
common_voice_tr_37062882.mp3	4896
common_voice_tr_37821371.mp3	7488
common_voice_tr_27547932.mp3	4608
common_voice_tr_17342470.mp3	4968
common_voice_tr_32926806.mp3	3168
common_voice_tr_32959707.mp3	5868
common_voice_tr_34486293.mp3	2916
common_voice_tr_34357382.mp3	2196
common_voice_tr_30413154.mp3	3780
common_voice_tr_39761867.mp3	4320
common_voice_tr_27939092.mp3	2916
common_voice_tr_17524312.mp3	3264
common_voice_tr_28889937.mp3	2700
common_voice_tr_32884460.mp3	5508
common_voice_tr_25192637.mp3	3960
common_voice_tr_38144482.mp3	3060
common_voice_tr_30683100.mp3	1836
common_voice_tr_30418622.mp3	3456
common_voice_tr_19292201.mp3	3936
common_voice_tr_30341421.mp3	3420
common_voice_tr_17419182.mp3	4320
common_voice_tr_25358685.mp3	3348
common_voice_tr_34458076.mp3	5040
common_voice_tr_36440226.mp3	2016
common_voice_tr_30414083.mp3	2196
common_voice_tr_31046219.mp3	3888
common_voice_tr_26535085.mp3	5220
common_voice_tr_17533915.mp3	3528
common_voice_tr_36441091.mp3	1980
common_voice_tr_17357367.mp3	2904
common_voice_tr_25325400.mp3	4788
common_voice_tr_36874860.mp3	3420
common_voice_tr_37999393.mp3	5796
common_voice_tr_17347027.mp3	3504
common_voice_tr_38188000.mp3	2340
common_voice_tr_38564019.mp3	2556
common_voice_tr_36412873.mp3	2448
common_voice_tr_20763651.mp3	3936
common_voice_tr_38567967.mp3	7308
common_voice_tr_32918767.mp3	3708
common_voice_tr_30353997.mp3	3348
common_voice_tr_31725516.mp3	1692
common_voice_tr_30398474.mp3	2340
common_voice_tr_36859251.mp3	2556
common_voice_tr_34396260.mp3	3996
common_voice_tr_37926661.mp3	2700
common_voice_tr_18895937.mp3	2376
common_voice_tr_21320013.mp3	3000
common_voice_tr_36412846.mp3	2160
common_voice_tr_25804535.mp3	2484
common_voice_tr_25273582.mp3	5076
common_voice_tr_30397627.mp3	2268
common_voice_tr_37835914.mp3	2880
common_voice_tr_29623808.mp3	2196
common_voice_tr_36272664.mp3	6120
common_voice_tr_27356113.mp3	4320
common_voice_tr_35176409.mp3	2556
common_voice_tr_30369726.mp3	9216
common_voice_tr_38236591.mp3	2700
common_voice_tr_20296753.mp3	3168
common_voice_tr_32829664.mp3	6300
common_voice_tr_30678225.mp3	3600
common_voice_tr_26635570.mp3	1584
common_voice_tr_32902711.mp3	2376
common_voice_tr_32131371.mp3	2916
common_voice_tr_38023067.mp3	1836
common_voice_tr_26946744.mp3	10008
